,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4
14,2,g_1,0.04505666145912101,1.0,-2.3063950484232807,13583.560432896702,448.13760748111287,13599.20428738196,150.34894191797096,Converged,15.992111990819296,13599.416552926641,2.5073307960050015,6.858690305708692,1468.6910061935537,0.904111194016739
15,2,g_2,62852.647613815425,1.0,-8.062989032276459,28347.52229173008,5454359.066073135,29744.754300890505,339.1027151253925,Converged,1539991.3562065917,29995.458604032305,4.346480044405024,5.201479484956582,1.6729683299455684,124154.11723467374
16,2,g_3,2.055681706785928e-13,1.0,11.781411301799123,-108.03515723316121,5165.56979764115,-0.8143370446388758,-262.7502072688713,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',9.094947017729282e-12,-0.8143365912426135,602.678659423046,27720.02651520367,29309.195532648955,720.815686141891
17,2,g_4,206085630.3251317,1.0,-12.665373793040894,8260489.528861725,132629178434271.67,9072989.20100724,585.2910743957018,Converged,15744886266.0,9087344.883865437,795990.9330080046,952476.9485815752,11.343173589674075,3.2210661795171234
18,3,f_1,0.07727672095700089,1.0,-0.5275900091872046,401.9532624968985,2169336.549333115,188.39866420153584,122.21907817774428,Converged,0.3712639515288174,188.6766511094236,22.2665690597929,78.74477358909915,185.47068714899174,76.56926881900047
19,3,f_2,3.136900478026654,1.0,-3.2318801618596558,136.39336642828957,67409.81991834883,-1.7643952704419519,198.4772408931829,Converged,98.90573192990269,0.006734447570439946,3.4239115088842187,10.984140512638838,10.96019895834903,302367.57224907435
20,3,g_1,1.0844007473381956,1.0,-2.351211464091997,13583.177963204851,460.9709226436056,13600.445047851588,150.2886776373972,Converged,16.420075586945984,13599.403702209,2.5737664201739787,6.848248003377134,1545.388426891325,0.9199979263345832
21,3,g_2,962.9143789226829,1.0,-7.18447235519414,28366.662453873127,5454431.219614569,30023.948198219652,339.9841172715017,Converged,275840.1477122791,29992.91733650228,4.2733522172971865,5.218976080402118,1.6734894432068816,127217.60072389759
22,3,g_3,9.13036080669453e-13,1.0,11.899343304375499,-89.30510970138137,6114.159685367116,-0.9514619924885466,-268.6116276570601,Converged,6.366462912410498e-12,-0.9514610369593316,790.1271487276997,35042.090791067836,37440.52510180176,731.9334088591216
23,3,g_4,1200745.8126150747,1.0,-11.908450370506046,8235420.230619953,132562582693562.48,10066138.806478605,586.0577754127405,Converged,3509296802.65625,10065043.021001143,50030.254750024345,59341.49951332118,11.547428302784454,3.1745176275771136
24,4,f_1,0.12334353143210071,1.0,-0.8037046877476546,370.843946497692,2135583.9079472083,14.697429956199983,121.94443322831769,Converged,0.6585107152350247,14.346226978661209,22.10420304598415,78.7925694230511,192.28278480480733,73.58263227585385
25,4,f_2,1.8961963819140901,1.0,-3.7145757581320087,135.0627800762575,68400.58795228724,1.3913804176188762,197.9996748017398,Converged,266.1740862571751,0.014355950910281412,3.3775439753952505,11.168094786790169,11.076958500681242,108846.567525666
26,4,g_1,15.626167967116265,1.0,-3.052251173557094,13583.221130308199,479.3261914208098,13589.093549130654,149.58641116448123,Converged,53.11280983947972,13593.046543940556,2.568346201733438,6.676534324390906,1595.2511559784518,0.9904417728127142
27,4,g_2,7674.639441616858,1.0,-7.1179745486736135,28353.317705875656,5454604.240229442,30074.386443308307,340.04869268621593,Converged,234532.36484583188,29986.781423808185,4.299216296023565,5.192630003169114,1.678111001590495,115109.92290336659
28,4,g_3,4.835493666536292e-13,0.0,,-100.85768053766546,8091.832760468935,0.3657576656693493,-281.25892811344374,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,0.36575697029220944,747.4559433691679,42714.78894855801,47131.890261462206,749.3243011241426
29,4,g_4,11570153.118728837,1.0,-12.49567654920735,8414999.51408918,131929759752046.92,3058053.5291237067,585.5090198242889,Converged,11349693859.265625,3061455.0219016983,607301.1244925457,750943.5758986113,11.501211665743483,3.1762837818286553
